name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Stephen Henderson,M,742415584,2002-03-12,Sophomore,School of Arts and Sciences,0,0
Erica Carter,F,418046876,2004-07-12,Junior,School of Arts and Sciences,0,0
Michael Park,M,917937038,2001-10-08,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Tyler West,M,192013171,2004-03-21,Junior,School of Arts and Sciences,0,0
Leslie Hobbs,F,263391641,2001-08-24,Sophomore,School of Social Work,0,0
Andrew Jones,M,738989952,2001-09-03,Junior,School of Engineering,0,1
Mr. Jeffrey Palmer MD,M,443584804,2002-03-07,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Zachary Carter,M,272099914,2002-11-19,Freshman,School of Social Work,0,0
Jon Mcguire,M,143893852,2004-12-15,Senior,School of Environmental and Biological Sciences,0,0
Patricia Jones,F,869779383,2003-01-02,Freshman,School of Communication and Information,0,1
Elizabeth Smith,F,217927753,2003-10-09,Sophomore,School of Arts and Sciences,0,0
Michael Delacruz,M,907390600,2000-04-06,Junior,School of Arts and Sciences,1,0
Michael Harmon,M,966586155,2005-07-09,Freshman,School of Arts and Sciences,1,0
Caitlin Walter,F,575149447,2001-01-27,Freshman,Mason Gross School of the Arts,0,1
Angel Payne,F,598562393,2003-03-01,Sophomore,School of Communication and Information,0,0
Michael Johnson,M,549189179,2002-11-03,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Jennifer Castaneda,F,105677475,2001-03-14,Sophomore,School of Management and Labor Relations,0,1
Angela Keith,F,437497779,1999-10-17,Junior,Mason Gross School of the Arts,0,1
Danny Roberts,M,120363087,2003-06-03,Freshman,School of Environmental and Biological Sciences,0,0
Christopher Jackson,M,735457568,2000-04-18,Freshman,School of Environmental and Biological Sciences,0,0
Mark Gonzalez MD,M,562373991,2005-05-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Leonard Moore,M,639275834,2003-09-03,Freshman,School of Arts and Sciences,0,0
Kyle Johnson,M,420119199,1999-11-09,Senior,School of Social Work,0,0
Ashley Cherry,F,453465522,2002-12-09,Freshman,School of Arts and Sciences,0,0
Jessica Wells,F,748759862,2000-10-05,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Ashley Long,F,591265731,2002-07-20,Senior,School of Arts and Sciences,0,0
Casey Harris,F,287496578,1999-10-16,Freshman,School of Communication and Information,0,0
Thomas Joyce,M,696706449,2000-06-02,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Taylor Mitchell,M,996975797,2005-03-23,Sophomore,Mason Gross School of the Arts,0,0
Cameron Mueller,M,304689303,2001-09-08,Sophomore,Mason Gross School of the Arts,0,0
Kara Randall,F,847547420,2001-10-18,Junior,School of Social Work,0,1
John Munoz,M,254459904,2000-04-10,Senior,School of Communication and Information,0,0
Leah Miller,F,226249298,2004-02-29,Freshman,School of Arts and Sciences,0,0
Jennifer Barber,F,359180501,2004-01-30,Sophomore,School of Engineering,0,0
Kristen Chapman,F,159086840,2004-11-15,Sophomore,School of Arts and Sciences,0,1
Angela Williamson,F,531307305,2002-11-13,Sophomore,School of Social Work,0,0
Virginia Davis,F,292350884,2000-10-16,Senior,School of Communication and Information,0,0
Tasha George,F,793260244,2005-05-24,Freshman,Mason Gross School of the Arts,0,0
Daniel Donovan,M,958210076,2000-04-03,Sophomore,School of Arts and Sciences,0,0
Linda Parker,F,114167947,2003-09-12,Freshman,School of Arts and Sciences,0,0
Jessica Armstrong,F,349112431,2003-01-29,Freshman,Mason Gross School of the Arts,0,0
Alicia Gonzalez,F,622749269,2003-11-04,Freshman,School of Communication and Information,0,1
Jennifer Lewis,F,624434819,2004-07-08,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Elijah Moreno,M,352740143,2001-05-18,Freshman,School of Social Work,0,0
James Gregory,M,433839788,2003-01-17,Sophomore,School of Engineering,0,1
Matthew Hernandez Jr.,M,431746300,2003-06-17,Freshman,School of Arts and Sciences,0,1
Robert Gordon,M,162882390,2003-10-26,Junior,School of Arts and Sciences,0,1
Rachael Berg,F,506300861,2005-02-11,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Carl Chandler,M,143222243,2002-04-14,Junior,School of Management and Labor Relations,0,0
Matthew Crosby,M,903480975,2002-06-04,Senior,School of Engineering,0,0
Margaret Atkins,F,931235546,2000-09-08,Sophomore,Mason Gross School of the Arts,0,1
Mary Evans,F,657599274,2002-08-25,Junior,School of Engineering,0,1
Kristin Watkins,F,197701988,2003-01-21,Sophomore,School of Communication and Information,0,0
Lauren Riley,F,836814040,2003-09-14,Freshman,School of Management and Labor Relations,0,1
Nancy Odonnell,F,755864068,2004-06-21,Freshman,Mason Gross School of the Arts,0,1
Danielle Lynch,F,208001008,2000-05-10,Freshman,Mason Gross School of the Arts,0,0
John Morrison,M,598892528,2000-09-23,Sophomore,School of Social Work,0,0
Wesley Miller,M,503198235,2004-08-29,Freshman,School of Communication and Information,0,0
Keith Robles,M,159591428,2004-12-31,Freshman,School of Arts and Sciences,0,0
David Shepherd,M,544362440,2001-09-17,Junior,School of Communication and Information,0,0
Tiffany Carter,F,815352364,2001-02-15,Freshman,School of Arts and Sciences,0,0
Neil Mitchell,M,672778363,2002-03-06,Freshman,School of Arts and Sciences,0,1
Victoria Mendoza,F,776219259,2003-07-24,Sophomore,School of Arts and Sciences,0,0
Annette Bullock,F,783320565,2005-06-08,Freshman,School of Arts and Sciences,0,0
Jennifer Arnold,F,737778387,2005-01-30,Senior,School of Arts and Sciences,0,0
Nicholas Garcia,M,639675967,2001-03-31,Freshman,School of Arts and Sciences,0,0
Danielle Wyatt,F,888705132,2001-04-29,Senior,School of Arts and Sciences,0,0
Cynthia Cunningham,F,802479715,2001-09-07,Junior,School of Arts and Sciences,1,1
Chad Weber,M,311137954,2003-05-08,Freshman,School of Arts and Sciences,0,1
Nicholas Duncan,M,297233115,2000-04-18,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Nathaniel Ortiz,M,848313145,2002-10-16,Sophomore,School of Social Work,0,0
Heather Hughes,F,415956666,2000-04-08,Freshman,Mason Gross School of the Arts,0,0
Tamara Lopez,F,272599407,2005-05-20,Freshman,School of Arts and Sciences,1,0
John Ellison,M,720415010,2005-03-25,Sophomore,School of Engineering,0,0
Marisa Fowler,F,795115831,2005-01-08,Freshman,School of Management and Labor Relations,0,0
William Hughes,M,422773512,2004-03-23,Freshman,School of Engineering,0,0
Jeffrey Smith,M,682818375,2000-05-12,Sophomore,School of Communication and Information,0,0
Henry Alvarez,M,624353010,2005-04-13,Freshman,School of Arts and Sciences,0,0
Eric Jones,M,151634928,2004-09-15,Sophomore,School of Social Work,0,0
Paige Miller,F,679250182,2005-08-25,Sophomore,School of Engineering,0,0
Don Clark,M,906042175,2004-06-15,Freshman,Mason Gross School of the Arts,0,1
Alan Levine,M,766032885,2005-04-05,Senior,School of Arts and Sciences,0,0
Timothy Lucero,M,424855957,1999-11-19,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Ronald Elliott,M,630964250,2002-06-09,Sophomore,School of Social Work,0,0
Molly Sweeney,F,130347526,2005-03-22,Sophomore,School of Communication and Information,0,0
Claudia Tyler,F,567362672,2000-07-02,Freshman,School of Environmental and Biological Sciences,0,0
Julie Ruiz,F,106729702,2003-12-07,Sophomore,School of Social Work,0,1
Krystal Edwards,F,655794127,2003-03-15,Freshman,Mason Gross School of the Arts,0,0
Paul Henry,M,443251195,2004-05-23,Freshman,School of Social Work,0,1
Kevin Crane,M,380883629,2003-01-06,Junior,School of Arts and Sciences,0,0
Jennifer Jackson,F,201635122,2000-03-24,Freshman,School of Arts and Sciences,0,0
Ashley Perez,F,331180781,2002-12-20,Senior,School of Arts and Sciences,0,0
Betty Smith,F,205083669,2000-08-05,Senior,School of Communication and Information,0,1
William Smith,M,624814740,2001-03-12,Freshman,School of Arts and Sciences,0,0
Jon Espinoza,M,352651681,2005-08-20,Sophomore,School of Arts and Sciences,0,0
Christopher Black,M,621213575,2001-09-03,Freshman,School of Arts and Sciences,0,0
Clinton Howell,M,195810215,2004-12-07,Senior,Mason Gross School of the Arts,0,1
Patrick Dunn,M,500252320,2001-05-09,Sophomore,School of Environmental and Biological Sciences,0,1
Melissa Payne,F,496616898,2004-01-28,Sophomore,School of Arts and Sciences,0,0
Kathryn Tran,F,911916442,2003-07-01,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Sarah Turner,F,958356380,2003-05-29,Freshman,School of Arts and Sciences,0,1
David Briggs,M,981825180,2002-01-01,Sophomore,School of Engineering,0,0
Charles Gilbert,M,612408134,2004-06-29,Senior,School of Arts and Sciences,0,0
Allison Castillo,F,332755673,2002-10-26,Senior,School of Engineering,0,0
John Wright,M,929256600,2005-08-22,Senior,School of Engineering,0,0
George Harding,M,644210835,2000-10-28,Junior,School of Arts and Sciences,0,0
Joseph Harris,M,157065779,2003-10-29,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Timothy Lee,M,979920231,2003-03-02,Freshman,School of Arts and Sciences,0,0
Amy Davidson,F,137602478,2004-03-30,Freshman,School of Engineering,0,1
Morgan Bridges,F,919051486,2001-06-13,Junior,School of Arts and Sciences,0,0
Emily Miller,F,188455996,2000-09-11,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Rachel White,F,499399129,2004-01-10,Senior,School of Management and Labor Relations,0,0
Christopher Gilbert,M,819578425,2004-05-10,Freshman,School of Social Work,0,0
Jessica Miller,F,261145471,2003-11-20,Sophomore,School of Engineering,0,0
Jeremy Fleming,M,602740845,2002-10-09,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Christopher Chase,M,146998810,2000-04-01,Freshman,School of Arts and Sciences,1,0
Darrell Cooper,M,703188865,2001-02-16,Freshman,Mason Gross School of the Arts,0,0
Dawn Hawkins,F,676818188,2005-09-02,Freshman,School of Communication and Information,0,0
Linda Fletcher,F,860302153,2000-10-05,Sophomore,School of Communication and Information,0,0
John Chapman,M,573082287,2003-05-30,Junior,Mason Gross School of the Arts,0,0
Matthew Thomas,M,249364363,2005-08-27,Sophomore,School of Communication and Information,1,0
Stuart Johnson,M,167360361,2001-09-13,Sophomore,School of Engineering,0,0
Misty Dyer DVM,F,725090310,2002-11-02,Sophomore,School of Management and Labor Relations,0,0
Brooke Watson,F,249842969,2003-03-05,Sophomore,School of Engineering,0,1
Wayne Wilson,M,101455226,2002-10-16,Freshman,School of Arts and Sciences,0,0
Timothy Wade,M,502007355,2000-11-21,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Christopher Williams,M,334521564,2005-02-20,Freshman,School of Management and Labor Relations,0,0
Ashley Turner,F,332163657,2003-09-22,Junior,School of Arts and Sciences,0,0
Heather Reynolds,F,744483676,2005-01-14,Senior,School of Arts and Sciences,0,0
Alexandra Harrison,F,783957306,2000-12-06,Sophomore,School of Arts and Sciences,0,0
Melody Hines,F,393807137,2000-03-19,Junior,School of Arts and Sciences,1,0
Cynthia Cunningham,F,478114886,2001-10-01,Junior,School of Arts and Sciences,0,1
Mitchell Mack,M,465595665,2004-12-29,Freshman,School of Engineering,0,1
Joshua Carlson,M,642523299,1999-11-28,Sophomore,School of Communication and Information,0,1
Benjamin Bryant,M,173796938,2000-03-22,Sophomore,School of Arts and Sciences,0,0
Tamara Wright,F,182882472,1999-10-13,Freshman,School of Arts and Sciences,0,0
David Tucker,M,758379450,2005-09-02,Junior,School of Engineering,0,1
Brandon Cunningham,M,928764216,1999-11-27,Freshman,School of Arts and Sciences,0,0
Anthony Gonzales,M,691857795,2004-10-14,Freshman,Mason Gross School of the Arts,1,1
Angel Marks,F,768983976,2002-04-05,Freshman,School of Social Work,0,0
Austin Mcfarland,M,427117145,2001-09-03,Junior,School of Communication and Information,0,0
Bryan Davis,M,833289880,2002-08-20,Freshman,School of Arts and Sciences,0,0
Scott Carey,M,404559331,2001-05-10,Freshman,School of Communication and Information,0,1
Kimberly Rogers,F,236842967,2002-08-22,Freshman,School of Communication and Information,0,1
Nancy Flores,F,832078121,2002-04-29,Sophomore,Mason Gross School of the Arts,0,0
Kenneth Walsh,M,463548820,2003-05-31,Freshman,School of Social Work,0,1
Julie Matthews,F,643490610,2001-06-22,Freshman,School of Communication and Information,0,1
Linda Walker,F,770373396,2001-07-19,Freshman,School of Environmental and Biological Sciences,0,0
Dr. Chloe Gray PhD,F,499372087,2003-09-17,Senior,Mason Gross School of the Arts,0,0
Amy Hester,F,409192098,2005-06-29,Sophomore,School of Engineering,0,0
Jennifer Griffin,F,522718261,2002-04-14,Freshman,School of Arts and Sciences,0,1
John Burns,M,660201044,2003-06-07,Freshman,School of Communication and Information,0,0
Erica Love,F,122196991,2001-06-21,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Rachel Rose,F,519690008,2001-05-28,Freshman,School of Arts and Sciences,0,0
Mr. Nicholas Thomas,M,299554886,2001-05-29,Freshman,School of Environmental and Biological Sciences,0,1
Donald Hayes,M,476722059,2000-09-15,Senior,Edward J. Bloustein School of Planning and Public Policy,0,1
Jennifer Austin,F,333643932,2003-09-29,Freshman,School of Arts and Sciences,0,0
Eric Jones,M,859516907,2001-05-26,Sophomore,School of Arts and Sciences,0,1
Chelsea Miller,F,501666301,2002-12-13,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Kathleen Garcia,F,785543367,2003-11-25,Freshman,Mason Gross School of the Arts,0,0
Whitney Williams,F,109768643,2002-01-06,Freshman,Mason Gross School of the Arts,0,0
Karen Gray,F,648340952,2000-03-23,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Christine Elliott,F,582292239,1999-12-04,Sophomore,Mason Gross School of the Arts,1,0
Joy Johnson,F,450932793,2005-07-09,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Erin Taylor,F,341095352,2005-06-10,Freshman,School of Management and Labor Relations,0,0
Kevin Gomez,M,794882090,2004-08-19,Freshman,School of Communication and Information,0,1
Emily Whitaker,F,357276701,2005-06-06,Freshman,School of Arts and Sciences,0,0
Jessica Neal,F,549915428,2000-09-16,Senior,School of Arts and Sciences,0,0
Alexander Roberts,M,368706658,2005-06-25,Freshman,School of Arts and Sciences,0,0
Julia Davis,F,496839581,2001-09-14,Freshman,School of Arts and Sciences,0,1
Brandon Davis,M,729523223,2003-06-21,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Gail Kelly,F,817906105,2004-12-10,Freshman,School of Communication and Information,0,0
Mrs. Danielle Smith,F,221640846,2004-10-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
John Walker,M,168384067,2004-06-27,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Carrie Holmes,F,705686754,2001-06-10,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Joseph Dixon,M,449212806,2001-04-23,Sophomore,School of Arts and Sciences,0,1
Maurice Alexander,M,596960093,2000-12-17,Sophomore,School of Arts and Sciences,0,0
Richard Stevens,M,950108884,2004-10-31,Sophomore,School of Management and Labor Relations,0,1
Whitney Allen,F,616305185,2002-11-26,Junior,School of Engineering,0,0
Matthew Rosales,M,482795594,2005-06-07,Sophomore,School of Arts and Sciences,0,1
Joel Howard,M,413128164,2000-10-09,Senior,School of Social Work,0,0
Timothy Berger,M,904276522,2000-07-14,Senior,School of Arts and Sciences,0,0
Angela Holden,F,962461656,2005-09-25,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Andrew Brown,M,568228339,2002-05-20,Senior,Mason Gross School of the Arts,0,0
Lisa Harper,F,287369951,2000-06-11,Sophomore,School of Engineering,0,0
Cheryl Moody,F,142210775,1999-11-04,Senior,School of Arts and Sciences,0,0
Christopher Hudson,M,124316276,2000-10-01,Freshman,School of Communication and Information,0,0
Stephanie Potter,F,903544658,2004-05-14,Junior,School of Arts and Sciences,0,0
Amy Fischer,F,436461769,2002-01-24,Junior,Mason Gross School of the Arts,0,0
Eric Russell,M,979795316,2000-09-08,Freshman,School of Social Work,0,0
Emily Schultz,F,973528553,2003-09-16,Freshman,School of Arts and Sciences,0,0
Scott Avila,M,127153262,2005-09-27,Freshman,School of Management and Labor Relations,0,0
Natalie Holden,F,144799563,2005-09-06,Sophomore,School of Engineering,0,0
Cheryl Wilkinson,F,864556928,2001-05-24,Sophomore,School of Arts and Sciences,0,1
Marilyn Cardenas DDS,F,688886491,2001-01-16,Junior,Mason Gross School of the Arts,1,0
William Vaughan,M,563325564,2004-09-17,Freshman,Mason Gross School of the Arts,0,0
Kristen Lopez,F,844471139,2005-05-21,Sophomore,School of Engineering,0,1
Mckenzie Gilmore,F,480215422,2001-06-11,Junior,School of Arts and Sciences,0,1
Alexandra Adams,F,640789049,2001-05-15,Freshman,School of Management and Labor Relations,0,0
Ryan Bray,M,106277324,2004-08-16,Freshman,School of Communication and Information,0,0
Sabrina Stone,F,404907355,2001-07-15,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Leah Campbell,F,162187417,2001-03-16,Freshman,School of Arts and Sciences,0,0
Mckenzie Douglas,F,633024636,2004-03-16,Freshman,School of Social Work,0,0
Heidi Freeman,F,539284387,2003-10-31,Junior,Mason Gross School of the Arts,0,1
Scott Rosario,M,865991189,2000-12-31,Sophomore,School of Arts and Sciences,0,0
Todd Villa,M,846549664,2005-04-26,Sophomore,School of Arts and Sciences,0,0
Elizabeth Thornton,F,698821492,2003-05-28,Sophomore,School of Communication and Information,0,0
Carolyn Martin,F,858527977,2003-09-21,Sophomore,School of Engineering,0,0
Audrey Cline,F,949308791,2001-08-21,Freshman,School of Arts and Sciences,0,0
Donna Rodriguez,F,897263686,2002-05-30,Sophomore,School of Arts and Sciences,0,0
Joseph Stewart,M,948157986,2005-02-10,Freshman,School of Arts and Sciences,1,0
Ms. Lori Garrett,F,392727855,2005-07-12,Sophomore,School of Environmental and Biological Sciences,0,0
Elizabeth Hernandez,F,753942341,2005-07-23,Junior,School of Arts and Sciences,0,0
William Lopez,M,864409922,2000-11-16,Freshman,School of Arts and Sciences,0,0
Brittany Sanchez,F,413190054,2001-02-07,Freshman,School of Arts and Sciences,0,0
Ryan Dougherty,M,850525636,2000-03-16,Freshman,School of Social Work,0,0
Eric Carter,M,890523945,2001-09-27,Freshman,School of Arts and Sciences,0,0
Bridget Jenkins MD,F,976086604,2003-07-30,Senior,School of Environmental and Biological Sciences,0,0
Heather Whitehead,F,118572181,2004-08-25,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Scott Taylor,M,997513101,1999-12-25,Freshman,School of Communication and Information,0,0
Ashley Patton,F,536820533,2000-04-02,Junior,School of Communication and Information,0,0
Kimberly Miller,F,816999573,1999-11-30,Junior,School of Arts and Sciences,0,0
William Garcia,M,679990122,2003-01-28,Senior,School of Arts and Sciences,0,0
James Fernandez,M,502401697,2000-07-17,Freshman,School of Arts and Sciences,0,0
James Smith,M,496698565,2003-11-02,Senior,Mason Gross School of the Arts,0,0
Melanie Lowe,F,444995362,2003-11-14,Sophomore,School of Arts and Sciences,0,1
Nancy Clark,F,812472913,2000-11-20,Sophomore,School of Environmental and Biological Sciences,0,1
Maria Cook,F,752299554,2003-10-06,Junior,School of Arts and Sciences,0,0
Gavin Smith,M,882331813,2001-03-03,Freshman,School of Social Work,0,0
Grant Johnson,M,695033669,2001-09-26,Sophomore,School of Environmental and Biological Sciences,0,0
Carla Castillo,F,707880753,2001-04-01,Sophomore,School of Arts and Sciences,0,0
Jenny Lewis,F,315934237,2001-05-13,Sophomore,School of Social Work,0,0
Ryan Brown,M,273086403,2005-08-21,Freshman,School of Engineering,0,0
Kelsey Watson,F,906479882,2003-08-02,Junior,School of Arts and Sciences,0,1
Alexander Carlson,M,161837506,2004-01-17,Junior,School of Arts and Sciences,0,0
Julia Heath,F,945751662,2002-01-21,Sophomore,Mason Gross School of the Arts,0,1
Caleb Thomas,M,584120617,2004-08-06,Sophomore,School of Arts and Sciences,0,0
Hannah Soto,F,341935899,2004-10-11,Sophomore,School of Management and Labor Relations,0,0
Theodore Walls DVM,M,618272302,1999-11-01,Freshman,School of Arts and Sciences,0,0
George Murray,M,262811067,2002-12-30,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
James Henson,M,306826754,2001-01-21,Freshman,School of Engineering,0,0
Micheal Buckley,M,910500821,2005-06-22,Sophomore,School of Arts and Sciences,0,1
Matthew Bailey,M,273586074,2004-06-24,Junior,School of Arts and Sciences,0,1
Tyler Dickson,M,460691102,2000-04-25,Junior,School of Arts and Sciences,0,0
Trevor Erickson,M,890520118,2002-05-26,Junior,Mason Gross School of the Arts,0,0
Kristin Johnson,F,335026053,2002-12-09,Junior,School of Environmental and Biological Sciences,0,0
Laurie Lopez DVM,F,543586566,2001-03-23,Freshman,Mason Gross School of the Arts,0,0
Tamara Smith,F,326608743,2004-04-06,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Harold Smith,M,218419791,2004-05-18,Sophomore,School of Arts and Sciences,0,0
Stacie Martin,F,828570445,2002-06-27,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Vicki Sheppard,F,216440632,2005-05-21,Freshman,School of Arts and Sciences,0,1
Derek Palmer,M,890786261,2002-09-22,Freshman,Rutgers Business School–Newark and New Brunswick,1,1
Johnny Lopez,M,285021255,2002-02-22,Junior,School of Arts and Sciences,0,0
Darrell Moreno,M,507155204,2000-02-19,Freshman,School of Environmental and Biological Sciences,1,1
Kevin Kidd,M,268909632,2004-12-07,Freshman,School of Arts and Sciences,0,0
Leah Willis,F,991917461,2004-01-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Kim Joyce,F,785703454,2005-04-27,Freshman,Mason Gross School of the Arts,0,1
Michelle Rios,F,371558577,2003-07-16,Freshman,School of Arts and Sciences,0,0
Diana Johnson,F,635345957,2001-10-26,Freshman,School of Management and Labor Relations,0,0
Brittany Harrison,F,192942274,2004-04-23,Senior,School of Communication and Information,0,0
Misty Walsh,F,829822776,2004-06-04,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Ann Norman,F,614003688,2000-09-05,Senior,School of Environmental and Biological Sciences,0,0
Michael Anderson,M,475820910,2004-08-19,Junior,School of Arts and Sciences,0,1
Mary Patrick,F,941973130,2003-11-06,Junior,Mason Gross School of the Arts,0,0
Heather Cook,F,795432304,2000-06-26,Freshman,School of Arts and Sciences,0,1
David Lowery,M,239926661,2005-03-23,Freshman,School of Arts and Sciences,0,0
Samantha Humphrey,F,864350595,2001-09-16,Freshman,School of Management and Labor Relations,0,0
Jessica Franklin,F,357642269,2002-11-21,Sophomore,School of Arts and Sciences,0,0
James Murphy,M,882346175,2002-03-17,Sophomore,School of Arts and Sciences,0,0
Julie Morales,F,434934270,2001-08-22,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Deborah Hart,F,894806330,2001-12-27,Freshman,School of Environmental and Biological Sciences,0,0
Jessica Delacruz,F,672851286,2000-01-14,Senior,Mason Gross School of the Arts,0,0
Kyle Yoder,M,141114310,2000-07-04,Junior,School of Arts and Sciences,0,0
Christopher Barber,M,494856532,2004-08-31,Freshman,Mason Gross School of the Arts,0,0
Tommy Tran,M,293202849,2001-10-26,Freshman,School of Arts and Sciences,0,1
Elizabeth Spencer,F,786227669,2002-07-15,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Jennifer Knight DVM,F,473492520,2003-06-22,Freshman,School of Engineering,0,1
Charlene Thomas,F,957412094,2002-09-04,Junior,School of Engineering,0,0
Jasmine James,F,882895993,2000-07-27,Sophomore,School of Management and Labor Relations,0,0
Lindsay Alexander,F,597999838,2003-12-01,Junior,School of Arts and Sciences,0,1
Shari French,F,827915553,2001-05-14,Sophomore,School of Social Work,0,0
Joseph Lopez,M,254143843,2000-11-04,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Mr. Thomas Walker,M,866363769,2001-06-26,Freshman,School of Communication and Information,0,1
Eduardo Woods,M,970916748,2002-01-12,Freshman,School of Arts and Sciences,1,1
Andrew Hernandez,M,549770513,2005-03-03,Freshman,School of Arts and Sciences,0,1
Margaret Carter,F,129839931,2004-04-18,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Douglas James,M,452839515,2004-01-28,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Maria Jones,F,873949954,2004-08-19,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Thomas Hall,M,979935977,2003-02-23,Freshman,Mason Gross School of the Arts,0,0
Dawn Olsen,F,726881788,2003-03-30,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Brandon Rodgers,M,493841183,2003-12-17,Freshman,Mason Gross School of the Arts,0,1
Heather Robinson,F,329462309,2003-10-22,Freshman,School of Social Work,0,1
Derrick Olsen,M,899785461,2003-12-19,Junior,School of Engineering,0,1
Grant Beck,M,331979596,2004-05-31,Freshman,Mason Gross School of the Arts,0,0
Jessica Cook,F,906919180,2001-07-11,Freshman,School of Management and Labor Relations,0,0
Jessica Adams,F,999666869,2004-08-07,Sophomore,School of Arts and Sciences,0,0
Dan Zuniga,M,590847310,1999-10-26,Sophomore,Mason Gross School of the Arts,0,1
James Mcclure,M,126587716,2002-09-28,Sophomore,School of Arts and Sciences,0,1
Juan Blankenship,M,437307252,1999-12-24,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Michael Smith,M,988512991,2003-08-08,Freshman,School of Arts and Sciences,0,1
Beth Lopez,F,480961732,2003-10-09,Junior,School of Management and Labor Relations,1,0
Ashley Lynch,F,204324011,2000-05-06,Freshman,School of Environmental and Biological Sciences,0,1
Stephanie Martinez,F,841725171,2002-02-06,Freshman,School of Communication and Information,0,0
Laura Miller,F,153435819,2000-09-23,Sophomore,School of Social Work,0,0
Stacy Simmons,F,620612079,1999-12-21,Sophomore,School of Arts and Sciences,0,0
Jeffery Snyder,M,776175856,2002-04-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Robert Clayton,M,126742340,2004-10-16,Sophomore,School of Arts and Sciences,0,1
Emily Jensen,F,948534410,2000-10-18,Freshman,School of Arts and Sciences,0,1
Emily Harmon,F,804921324,2003-09-15,Freshman,School of Management and Labor Relations,0,1
Megan Smith,F,643907924,2004-09-02,Freshman,School of Arts and Sciences,0,0
Paul Wilson,M,427393695,2003-07-03,Sophomore,School of Arts and Sciences,0,0
Patty Anderson,F,594227625,2000-11-13,Sophomore,School of Arts and Sciences,0,1
Sonia Warren,F,292187850,2001-01-06,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Christy Yates,F,354088201,2002-06-12,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Lauren Trevino,F,646490083,2001-03-10,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Melissa Shaffer,F,218374968,2001-02-18,Freshman,School of Engineering,0,0
Angela Perez,F,154381366,2003-05-15,Freshman,School of Management and Labor Relations,0,0
Courtney Taylor,F,136860199,2005-06-17,Sophomore,School of Management and Labor Relations,0,0
Jimmy Horton,M,544115216,2001-04-26,Sophomore,School of Communication and Information,0,1
Jenna James,F,281168445,2001-12-29,Sophomore,School of Engineering,0,0
Jeremy Richardson,M,810993930,2005-04-17,Freshman,School of Arts and Sciences,0,0
Yvette Roberts,F,251722058,2002-11-28,Sophomore,School of Environmental and Biological Sciences,0,0
Gabriela Parker,F,483917528,2000-11-25,Sophomore,School of Environmental and Biological Sciences,0,0
Joe Brown,M,310779741,2004-09-25,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Lisa Moore,F,944793337,2001-10-12,Freshman,Mason Gross School of the Arts,0,0
Ronald Johnson,M,888714013,2005-07-01,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Daniel Mitchell,M,425762702,2001-10-03,Junior,School of Arts and Sciences,0,0
Gina Turner,F,166844140,2002-09-06,Sophomore,School of Arts and Sciences,0,0
